row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
598,HD 108236 f,0,133,2,results/multi_system/_chunks_tierb/chunk_01/status_row0020_HD_108236_f.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0020_HD_108236_f.npz,
599,TOI-2096 b,0,132,3,results/multi_system/_chunks_tierb/chunk_01/status_row0021_TOI-2096_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0021_TOI-2096_b.npz,
600,TOI-4600 b,0,132,3,results/multi_system/_chunks_tierb/chunk_01/status_row0022_TOI-4600_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0022_TOI-4600_b.npz,
601,TOI-2449 b,0,130,5,results/multi_system/_chunks_tierb/chunk_01/status_row0023_TOI-2449_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0023_TOI-2449_b.npz,
602,TOI-2295 b,65,67,3,results/multi_system/_chunks_tierb/chunk_01/status_row0024_TOI-2295_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0024_TOI-2295_b.npz,
603,TOI-756 b,0,133,2,results/multi_system/_chunks_tierb/chunk_01/status_row0025_TOI-756_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0025_TOI-756_b.npz,
604,WASP-5 b,26,107,2,results/multi_system/_chunks_tierb/chunk_01/status_row0026_WASP-5_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0026_WASP-5_b.npz,
605,WASP-114 b,4,130,1,results/multi_system/_chunks_tierb/chunk_01/status_row0027_WASP-114_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0027_WASP-114_b.npz,
606,TOI-836.01,0,132,3,results/multi_system/_chunks_tierb/chunk_01/status_row0028_TOI-836.01.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0028_TOI-836.01.npz,
607,TOI-4336 A b,0,134,1,results/multi_system/_chunks_tierb/chunk_01/status_row0029_TOI-4336_A_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0029_TOI-4336_A_b.npz,
608,TOI-4336 A c,0,131,4,results/multi_system/_chunks_tierb/chunk_01/status_row0030_TOI-4336_A_c.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0030_TOI-4336_A_c.npz,
609,TOI-4342 b,0,126,9,results/multi_system/_chunks_tierb/chunk_01/status_row0031_TOI-4342_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0031_TOI-4342_b.npz,
610,TOI-4342 c,0,130,5,results/multi_system/_chunks_tierb/chunk_01/status_row0032_TOI-4342_c.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0032_TOI-4342_c.npz,
611,L 168-9 b,0,131,4,results/multi_system/_chunks_tierb/chunk_01/status_row0033_L_168-9_b.png,results/multi_system/_chunks_tierb/chunk_01/batch_row0033_L_168-9_b.npz,
612,TOI-564 b,0,131,4,results/multi_system/_chunks_tierb/chunk_02/status_row0034_TOI-564_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0034_TOI-564_b.npz,
613,WASP-141 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0035_WASP-141_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0035_WASP-141_b.npz,
614,TOI-1062 b,0,130,5,results/multi_system/_chunks_tierb/chunk_02/status_row0036_TOI-1062_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0036_TOI-1062_b.npz,
615,HD 219134 b,0,128,7,results/multi_system/_chunks_tierb/chunk_02/status_row0037_HD_219134_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0037_HD_219134_b.npz,
616,HD 219134 c,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0038_HD_219134_c.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0038_HD_219134_c.npz,
617,TOI-5076 b,0,130,5,results/multi_system/_chunks_tierb/chunk_02/status_row0039_TOI-5076_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0039_TOI-5076_b.npz,
618,CoRoT-12 b,65,67,3,results/multi_system/_chunks_tierb/chunk_02/status_row0040_CoRoT-12_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0040_CoRoT-12_b.npz,
619,WASP-190 b,0,134,1,results/multi_system/_chunks_tierb/chunk_02/status_row0041_WASP-190_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0041_WASP-190_b.npz,
620,WASP-150 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0042_WASP-150_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0042_WASP-150_b.npz,
621,Kepler-10 b,0,132,3,results/multi_system/_chunks_tierb/chunk_02/status_row0043_Kepler-10_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0043_Kepler-10_b.npz,
622,TOI-700 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0044_TOI-700_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0044_TOI-700_b.npz,
623,L 98-59 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0045_L_98-59_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0045_L_98-59_b.npz,
624,TOI-3837 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0046_TOI-3837_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0046_TOI-3837_b.npz,
625,WASP-180 A b,36,98,1,results/multi_system/_chunks_tierb/chunk_02/status_row0047_WASP-180_A_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0047_WASP-180_A_b.npz,
626,TOI-2328 b,0,133,2,results/multi_system/_chunks_tierb/chunk_02/status_row0048_TOI-2328_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0048_TOI-2328_b.npz,
627,TOI-905 b,87,46,2,results/multi_system/_chunks_tierb/chunk_02/status_row0049_TOI-905_b.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0049_TOI-905_b.npz,
628,TOI-776 c,0,131,4,results/multi_system/_chunks_tierb/chunk_02/status_row0050_TOI-776_c.png,results/multi_system/_chunks_tierb/chunk_02/batch_row0050_TOI-776_c.npz,
629,TOI-5153 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0051_TOI-5153_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0051_TOI-5153_b.npz,
630,WASP-106 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0052_WASP-106_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0052_WASP-106_b.npz,
631,WASP-130 b,9,123,3,results/multi_system/_chunks_tierb/chunk_03/status_row0053_WASP-130_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0053_WASP-130_b.npz,
632,L 98-59 c,0,129,6,results/multi_system/_chunks_tierb/chunk_03/status_row0054_L_98-59_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0054_L_98-59_c.npz,
633,GJ 367 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0055_GJ_367_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0055_GJ_367_b.npz,
634,TOI-2498 b,0,129,6,results/multi_system/_chunks_tierb/chunk_03/status_row0056_TOI-2498_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0056_TOI-2498_b.npz,
635,TOI-481 b,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0057_TOI-481_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0057_TOI-481_b.npz,
636,TOI-712 b,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0058_TOI-712_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0058_TOI-712_b.npz,
637,TOI-712 c,0,130,5,results/multi_system/_chunks_tierb/chunk_03/status_row0059_TOI-712_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0059_TOI-712_c.npz,
638,TOI-712 d,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0060_TOI-712_d.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0060_TOI-712_d.npz,
639,HD 152843 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0061_HD_152843_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0061_HD_152843_b.npz,
640,TOI-199 b,0,99,36,results/multi_system/_chunks_tierb/chunk_03/status_row0062_TOI-199_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0062_TOI-199_b.npz,
641,TOI-286 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0063_TOI-286_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0063_TOI-286_b.npz,
642,TOI-286 c,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0064_TOI-286_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0064_TOI-286_c.npz,
643,TOI-4504 b,0,128,7,results/multi_system/_chunks_tierb/chunk_03/status_row0065_TOI-4504_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0065_TOI-4504_b.npz,
644,TOI-4504 c,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0066_TOI-4504_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0066_TOI-4504_c.npz,
645,TOI-700 d,0,134,1,results/multi_system/_chunks_tierb/chunk_03/status_row0067_TOI-700_d.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0067_TOI-700_d.npz,
646,TOI-1278 b,123,9,3,results/multi_system/_chunks_tierb/chunk_04/status_row0068_TOI-1278_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0068_TOI-1278_b.npz,
647,TOI-5788 b,0,132,3,results/multi_system/_chunks_tierb/chunk_04/status_row0069_TOI-5788_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0069_TOI-5788_b.npz,
648,TOI-5788 c,0,133,2,results/multi_system/_chunks_tierb/chunk_04/status_row0070_TOI-5788_c.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0070_TOI-5788_c.npz,
649,TOI-2093 c,0,133,2,results/multi_system/_chunks_tierb/chunk_04/status_row0071_TOI-2093_c.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0071_TOI-2093_c.npz,
650,NGTS-13 b,0,131,4,results/multi_system/_chunks_tierb/chunk_04/status_row0072_NGTS-13_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0072_NGTS-13_b.npz,
651,WASP-43 b,59,73,3,results/multi_system/_chunks_tierb/chunk_04/status_row0073_WASP-43_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0073_WASP-43_b.npz,
652,Qatar-2 b,95,33,7,results/multi_system/_chunks_tierb/chunk_04/status_row0074_Qatar-2_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0074_Qatar-2_b.npz,
653,L 98-59 d,0,130,5,results/multi_system/_chunks_tierb/chunk_04/status_row0075_L_98-59_d.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0075_L_98-59_d.npz,
654,KELT-11 b,0,133,2,results/multi_system/_chunks_tierb/chunk_04/status_row0076_KELT-11_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0076_KELT-11_b.npz,
655,LP 791-18 d,0,132,3,results/multi_system/_chunks_tierb/chunk_04/status_row0077_LP_791-18_d.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0077_LP_791-18_d.npz,
656,WASP-96 b,18,115,2,results/multi_system/_chunks_tierb/chunk_04/status_row0078_WASP-96_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0078_WASP-96_b.npz,
657,Ross 176 b,0,130,5,results/multi_system/_chunks_tierb/chunk_04/status_row0079_Ross_176_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0079_Ross_176_b.npz,
658,NGTS-30 b,40,93,2,results/multi_system/_chunks_tierb/chunk_04/status_row0080_NGTS-30_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0080_NGTS-30_b.npz,
659,TOI-1107 b,0,132,3,results/multi_system/_chunks_tierb/chunk_04/status_row0081_TOI-1107_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0081_TOI-1107_b.npz,
660,KPS-1 b,16,117,2,results/multi_system/_chunks_tierb/chunk_04/status_row0082_KPS-1_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0082_KPS-1_b.npz,
661,Kepler-1647 b,0,132,3,results/multi_system/_chunks_tierb/chunk_04/status_row0083_Kepler-1647_b.png,results/multi_system/_chunks_tierb/chunk_04/batch_row0083_Kepler-1647_b.npz,
662,CoRoT-35 b,2,131,2,results/multi_system/_chunks_tierb/chunk_05/status_row0084_CoRoT-35_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0084_CoRoT-35_b.npz,
663,Kepler-1661 b,0,0,135,results/multi_system/_chunks_tierb/chunk_05/status_row0085_Kepler-1661_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0085_Kepler-1661_b.npz,
664,Kepler-167 d,0,132,3,results/multi_system/_chunks_tierb/chunk_05/status_row0086_Kepler-167_d.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0086_Kepler-167_d.npz,
665,HD 35843 c,0,132,3,results/multi_system/_chunks_tierb/chunk_05/status_row0087_HD_35843_c.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0087_HD_35843_c.npz,
666,WASP-83 b,2,131,2,results/multi_system/_chunks_tierb/chunk_05/status_row0088_WASP-83_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0088_WASP-83_b.npz,
667,TOI-2458 b,0,133,2,results/multi_system/_chunks_tierb/chunk_05/status_row0089_TOI-2458_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0089_TOI-2458_b.npz,
668,Kepler-35 b,0,0,135,results/multi_system/_chunks_tierb/chunk_05/status_row0090_Kepler-35_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0090_Kepler-35_b.npz,
669,HD 118203 b,0,132,3,results/multi_system/_chunks_tierb/chunk_05/status_row0091_HD_118203_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0091_HD_118203_b.npz,
670,WASP-90 b,16,117,2,results/multi_system/_chunks_tierb/chunk_05/status_row0092_WASP-90_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0092_WASP-90_b.npz,
671,TOI-2096 c,0,133,2,results/multi_system/_chunks_tierb/chunk_05/status_row0093_TOI-2096_c.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0093_TOI-2096_c.npz,
672,TOI-2322 c,0,133,2,results/multi_system/_chunks_tierb/chunk_05/status_row0094_TOI-2322_c.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0094_TOI-2322_c.npz,
673,TOI-4438 b,0,132,3,results/multi_system/_chunks_tierb/chunk_05/status_row0095_TOI-4438_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0095_TOI-4438_b.npz,
674,TOI-4010 c,0,133,2,results/multi_system/_chunks_tierb/chunk_05/status_row0096_TOI-4010_c.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0096_TOI-4010_c.npz,
675,NGTS-35 b,105,28,2,results/multi_system/_chunks_tierb/chunk_05/status_row0097_NGTS-35_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0097_NGTS-35_b.npz,
676,WASP-37 b,50,81,4,results/multi_system/_chunks_tierb/chunk_05/status_row0098_WASP-37_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0098_WASP-37_b.npz,
677,NGTS-20 b,0,131,4,results/multi_system/_chunks_tierb/chunk_05/status_row0099_NGTS-20_b.png,results/multi_system/_chunks_tierb/chunk_05/batch_row0099_NGTS-20_b.npz,
678,HD 152843 c,0,133,2,results/multi_system/_chunks_tierb/chunk_06/status_row0100_HD_152843_c.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0100_HD_152843_c.npz,
679,TOI-269 b,0,134,1,results/multi_system/_chunks_tierb/chunk_06/status_row0101_TOI-269_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0101_TOI-269_b.npz,
680,WASP-142 b,4,129,2,results/multi_system/_chunks_tierb/chunk_06/status_row0102_WASP-142_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0102_WASP-142_b.npz,
681,TOI-2322 b,0,132,3,results/multi_system/_chunks_tierb/chunk_06/status_row0103_TOI-2322_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0103_TOI-2322_b.npz,
682,WASP-89 b,0,130,5,results/multi_system/_chunks_tierb/chunk_06/status_row0104_WASP-89_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0104_WASP-89_b.npz,
683,WASP-132 b,46,85,4,results/multi_system/_chunks_tierb/chunk_06/status_row0105_WASP-132_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0105_WASP-132_b.npz,
684,TOI-5542 b,0,133,2,results/multi_system/_chunks_tierb/chunk_06/status_row0106_TOI-5542_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0106_TOI-5542_b.npz,
685,WTS-2 b,103,29,3,results/multi_system/_chunks_tierb/chunk_06/status_row0107_WTS-2_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0107_WTS-2_b.npz,
686,TOI-5300 b,38,92,5,results/multi_system/_chunks_tierb/chunk_06/status_row0108_TOI-5300_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0108_TOI-5300_b.npz,
687,TOI-2180 b,0,131,4,results/multi_system/_chunks_tierb/chunk_06/status_row0109_TOI-2180_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0109_TOI-2180_b.npz,
688,HD 183579 b,0,134,1,results/multi_system/_chunks_tierb/chunk_06/status_row0110_HD_183579_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0110_HD_183579_b.npz,
689,Kepler-10 c,0,132,3,results/multi_system/_chunks_tierb/chunk_06/status_row0111_Kepler-10_c.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0111_Kepler-10_c.npz,
690,WASP-176 b,0,133,2,results/multi_system/_chunks_tierb/chunk_06/status_row0112_WASP-176_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0112_WASP-176_b.npz,
691,TOI-700 c,0,132,3,results/multi_system/_chunks_tierb/chunk_06/status_row0113_TOI-700_c.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0113_TOI-700_c.npz,
692,TOI-776 b,0,132,3,results/multi_system/_chunks_tierb/chunk_06/status_row0114_TOI-776_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0114_TOI-776_b.npz,
693,CoRoT-5 b,38,94,3,results/multi_system/_chunks_tierb/chunk_06/status_row0115_CoRoT-5_b.png,results/multi_system/_chunks_tierb/chunk_06/batch_row0115_CoRoT-5_b.npz,
694,TOI-2989 b,89,38,8,results/multi_system/_chunks_tierb/chunk_07/status_row0116_TOI-2989_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0116_TOI-2989_b.npz,
695,TOI-1064 c,0,133,2,results/multi_system/_chunks_tierb/chunk_07/status_row0117_TOI-1064_c.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0117_TOI-1064_c.npz,
696,XO-5 b,16,116,3,results/multi_system/_chunks_tierb/chunk_07/status_row0118_XO-5_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0118_XO-5_b.npz,
697,TOI-757 b,0,133,2,results/multi_system/_chunks_tierb/chunk_07/status_row0119_TOI-757_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0119_TOI-757_b.npz,
698,TOI-431 d,0,130,5,results/multi_system/_chunks_tierb/chunk_07/status_row0120_TOI-431_d.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0120_TOI-431_d.npz,
699,TOI-1064 b,0,129,6,results/multi_system/_chunks_tierb/chunk_07/status_row0121_TOI-1064_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0121_TOI-1064_b.npz,
700,TOI-431 b,0,132,3,results/multi_system/_chunks_tierb/chunk_07/status_row0122_TOI-431_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0122_TOI-431_b.npz,
701,TOI-2537 b,0,133,2,results/multi_system/_chunks_tierb/chunk_07/status_row0123_TOI-2537_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0123_TOI-2537_b.npz,
702,TOI-4551 b,0,133,2,results/multi_system/_chunks_tierb/chunk_07/status_row0124_TOI-4551_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0124_TOI-4551_b.npz,
703,WASP-31 b,74,59,2,results/multi_system/_chunks_tierb/chunk_07/status_row0125_WASP-31_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0125_WASP-31_b.npz,
704,Kepler-30 d,0,133,2,results/multi_system/_chunks_tierb/chunk_07/status_row0126_Kepler-30_d.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0126_Kepler-30_d.npz,
705,TOI-908 b,0,132,3,results/multi_system/_chunks_tierb/chunk_07/status_row0127_TOI-908_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0127_TOI-908_b.npz,
706,TIC 172900988 b,0,0,135,results/multi_system/_chunks_tierb/chunk_07/status_row0128_TIC_172900988_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0128_TIC_172900988_b.npz,
707,Kepler-30 c,0,132,3,results/multi_system/_chunks_tierb/chunk_07/status_row0129_Kepler-30_c.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0129_Kepler-30_c.npz,
708,TOI-2525 c,0,129,6,results/multi_system/_chunks_tierb/chunk_07/status_row0130_TOI-2525_c.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0130_TOI-2525_c.npz,
709,TOI-3362 b,0,129,6,results/multi_system/_chunks_tierb/chunk_07/status_row0131_TOI-3362_b.png,results/multi_system/_chunks_tierb/chunk_07/batch_row0131_TOI-3362_b.npz,
710,TOI-2257 b,0,133,2,results/multi_system/_chunks_tierb/chunk_08/status_row0132_TOI-2257_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0132_TOI-2257_b.npz,
711,TOI-5678 b,0,132,3,results/multi_system/_chunks_tierb/chunk_08/status_row0133_TOI-5678_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0133_TOI-5678_b.npz,
712,TOI-4600 c,0,130,5,results/multi_system/_chunks_tierb/chunk_08/status_row0134_TOI-4600_c.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0134_TOI-4600_c.npz,
713,TOI-6628 b,17,116,2,results/multi_system/_chunks_tierb/chunk_08/status_row0135_TOI-6628_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0135_TOI-6628_b.npz,
714,TOI-1452 b,0,130,5,results/multi_system/_chunks_tierb/chunk_08/status_row0136_TOI-1452_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0136_TOI-1452_b.npz,
715,TOI-1836 b,0,133,2,results/multi_system/_chunks_tierb/chunk_08/status_row0137_TOI-1836_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0137_TOI-1836_b.npz,
716,TOI-5027 b,16,116,3,results/multi_system/_chunks_tierb/chunk_08/status_row0138_TOI-5027_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0138_TOI-5027_b.npz,
717,WASP-135 b,64,69,2,results/multi_system/_chunks_tierb/chunk_08/status_row0139_WASP-135_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0139_WASP-135_b.npz,
718,WASP-113 b,0,132,3,results/multi_system/_chunks_tierb/chunk_08/status_row0140_WASP-113_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0140_WASP-113_b.npz,
719,TOI-654.01,0,134,1,results/multi_system/_chunks_tierb/chunk_08/status_row0141_TOI-654.01.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0141_TOI-654.01.npz,
720,TOI-1759 b,0,131,4,results/multi_system/_chunks_tierb/chunk_08/status_row0142_TOI-1759_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0142_TOI-1759_b.npz,
721,WASP-70 A b,17,116,2,results/multi_system/_chunks_tierb/chunk_08/status_row0143_WASP-70_A_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0143_WASP-70_A_b.npz,
722,TOI-4010 d,0,132,3,results/multi_system/_chunks_tierb/chunk_08/status_row0144_TOI-4010_d.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0144_TOI-4010_d.npz,
723,EPIC 201757695.02,0,129,6,results/multi_system/_chunks_tierb/chunk_08/status_row0145_EPIC_201757695.02.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0145_EPIC_201757695.02.npz,
724,NGTS-2 b,0,132,3,results/multi_system/_chunks_tierb/chunk_08/status_row0146_NGTS-2_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0146_NGTS-2_b.npz,
725,TOI-2969 b,79,54,2,results/multi_system/_chunks_tierb/chunk_08/status_row0147_TOI-2969_b.png,results/multi_system/_chunks_tierb/chunk_08/batch_row0147_TOI-2969_b.npz,
726,EPIC 201170410.02,0,134,1,results/multi_system/_chunks_tierb/chunk_09/status_row0148_EPIC_201170410.02.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0148_EPIC_201170410.02.npz,
727,Kepler-167 c,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0149_Kepler-167_c.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0149_Kepler-167_c.npz,
728,Kepler-432 b,0,135,0,results/multi_system/_chunks_tierb/chunk_09/status_row0150_Kepler-432_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0150_Kepler-432_b.npz,
729,EPIC 248847494 b,0,129,6,results/multi_system/_chunks_tierb/chunk_09/status_row0151_EPIC_248847494_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0151_EPIC_248847494_b.npz,
730,Kepler-167 b,0,128,7,results/multi_system/_chunks_tierb/chunk_09/status_row0152_Kepler-167_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0152_Kepler-167_b.npz,
731,TIC 241249530 b,53,81,1,results/multi_system/_chunks_tierb/chunk_09/status_row0153_TIC_241249530_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0153_TIC_241249530_b.npz,
732,Kepler-16 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0154_Kepler-16_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0154_Kepler-16_b.npz,
733,EPIC 201595106 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0155_EPIC_201595106_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0155_EPIC_201595106_b.npz,
734,Kepler-34 b,0,0,135,results/multi_system/_chunks_tierb/chunk_09/status_row0156_Kepler-34_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0156_Kepler-34_b.npz,
735,OGLE-TR-182 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0157_OGLE-TR-182_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0157_OGLE-TR-182_b.npz,
736,HD 224018 d,0,135,0,results/multi_system/_chunks_tierb/chunk_09/status_row0158_HD_224018_d.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0158_HD_224018_d.npz,
737,CoRoT-36 b,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0159_CoRoT-36_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0159_CoRoT-36_b.npz,
738,HD 224018 c,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0160_HD_224018_c.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0160_HD_224018_c.npz,
739,Kepler-30 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0161_Kepler-30_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0161_Kepler-30_b.npz,
740,TOI-2431 b,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0162_TOI-2431_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0162_TOI-2431_b.npz,
