row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
464,K2-265 b,0,128,7,results/multi_system/_chunks/chunk_16/status_row0464_K2-265_b.png,results/multi_system/_chunks/chunk_16/batch_row0464_K2-265_b.npz,
465,TOI-2373 b,0,134,1,results/multi_system/_chunks/chunk_16/status_row0465_TOI-2373_b.png,results/multi_system/_chunks/chunk_16/batch_row0465_TOI-2373_b.npz,
466,HATS-43 b,79,51,5,results/multi_system/_chunks/chunk_16/status_row0466_HATS-43_b.png,results/multi_system/_chunks/chunk_16/batch_row0466_HATS-43_b.npz,
467,TOI-2368 b,76,59,0,results/multi_system/_chunks/chunk_16/status_row0467_TOI-2368_b.png,results/multi_system/_chunks/chunk_16/batch_row0467_TOI-2368_b.npz,
468,Kepler-1471 c,0,129,6,results/multi_system/_chunks/chunk_16/status_row0468_Kepler-1471_c.png,results/multi_system/_chunks/chunk_16/batch_row0468_Kepler-1471_c.npz,
469,K2-32 e,0,130,5,results/multi_system/_chunks/chunk_16/status_row0469_K2-32_e.png,results/multi_system/_chunks/chunk_16/batch_row0469_K2-32_e.npz,
470,Kepler-1990 b,0,129,6,results/multi_system/_chunks/chunk_16/status_row0470_Kepler-1990_b.png,results/multi_system/_chunks/chunk_16/batch_row0470_Kepler-1990_b.npz,
471,Kepler-1487 c,0,130,5,results/multi_system/_chunks/chunk_16/status_row0471_Kepler-1487_c.png,results/multi_system/_chunks/chunk_16/batch_row0471_Kepler-1487_c.npz,
472,CoRoT-9 b,0,133,2,results/multi_system/_chunks/chunk_16/status_row0472_CoRoT-9_b.png,results/multi_system/_chunks/chunk_16/batch_row0472_CoRoT-9_b.npz,
473,Kepler-865 c,0,132,3,results/multi_system/_chunks/chunk_16/status_row0473_Kepler-865_c.png,results/multi_system/_chunks/chunk_16/batch_row0473_Kepler-865_c.npz,
474,KOI-4777.01,0,132,3,results/multi_system/_chunks/chunk_16/status_row0474_KOI-4777.01.png,results/multi_system/_chunks/chunk_16/batch_row0474_KOI-4777.01.npz,
475,KOI-94 c,0,133,2,results/multi_system/_chunks/chunk_16/status_row0475_KOI-94_c.png,results/multi_system/_chunks/chunk_16/batch_row0475_KOI-94_c.npz,
476,TOI-1670 b,0,131,4,results/multi_system/_chunks/chunk_16/status_row0476_TOI-1670_b.png,results/multi_system/_chunks/chunk_16/batch_row0476_TOI-1670_b.npz,
477,TOI-5261 b,0,133,2,results/multi_system/_chunks/chunk_16/status_row0477_TOI-5261_b.png,results/multi_system/_chunks/chunk_16/batch_row0477_TOI-5261_b.npz,
478,K2-280 b,0,133,2,results/multi_system/_chunks/chunk_16/status_row0478_K2-280_b.png,results/multi_system/_chunks/chunk_16/batch_row0478_K2-280_b.npz,
479,Kepler-1979 b,128,3,4,results/multi_system/_chunks/chunk_16/status_row0479_Kepler-1979_b.png,results/multi_system/_chunks/chunk_16/batch_row0479_Kepler-1979_b.npz,
480,Kepler-33 b,0,132,3,results/multi_system/_chunks/chunk_16/status_row0480_Kepler-33_b.png,results/multi_system/_chunks/chunk_16/batch_row0480_Kepler-33_b.npz,
481,CoRoT-26 b,0,134,1,results/multi_system/_chunks/chunk_16/status_row0481_CoRoT-26_b.png,results/multi_system/_chunks/chunk_16/batch_row0481_CoRoT-26_b.npz,
482,Kepler-434 b,0,21,114,results/multi_system/_chunks/chunk_16/status_row0482_Kepler-434_b.png,results/multi_system/_chunks/chunk_16/batch_row0482_Kepler-434_b.npz,
483,Kepler-111 c,0,135,0,results/multi_system/_chunks/chunk_16/status_row0483_Kepler-111_c.png,results/multi_system/_chunks/chunk_16/batch_row0483_Kepler-111_c.npz,
484,K2-147 b,0,132,3,results/multi_system/_chunks/chunk_16/status_row0484_K2-147_b.png,results/multi_system/_chunks/chunk_16/batch_row0484_K2-147_b.npz,
485,TIC 139270665 b,0,133,2,results/multi_system/_chunks/chunk_16/status_row0485_TIC_139270665_b.png,results/multi_system/_chunks/chunk_16/batch_row0485_TIC_139270665_b.npz,
486,Kepler-1987 d,0,134,1,results/multi_system/_chunks/chunk_16/status_row0486_Kepler-1987_d.png,results/multi_system/_chunks/chunk_16/batch_row0486_Kepler-1987_d.npz,
487,HATS-37 A b,0,129,6,results/multi_system/_chunks/chunk_16/status_row0487_HATS-37_A_b.png,results/multi_system/_chunks/chunk_16/batch_row0487_HATS-37_A_b.npz,
488,CoRoT-22 b,0,129,6,results/multi_system/_chunks/chunk_16/status_row0488_CoRoT-22_b.png,results/multi_system/_chunks/chunk_16/batch_row0488_CoRoT-22_b.npz,
489,Kepler-418 b,0,129,6,results/multi_system/_chunks/chunk_16/status_row0489_Kepler-418_b.png,results/multi_system/_chunks/chunk_16/batch_row0489_Kepler-418_b.npz,
490,Kepler-1126 c,0,130,5,results/multi_system/_chunks/chunk_16/status_row0490_Kepler-1126_c.png,results/multi_system/_chunks/chunk_16/batch_row0490_Kepler-1126_c.npz,
491,CoRoT-8 b,0,135,0,results/multi_system/_chunks/chunk_16/status_row0491_CoRoT-8_b.png,results/multi_system/_chunks/chunk_16/batch_row0491_CoRoT-8_b.npz,
492,Kepler-1491 c,0,129,6,results/multi_system/_chunks/chunk_16/status_row0492_Kepler-1491_c.png,results/multi_system/_chunks/chunk_16/batch_row0492_Kepler-1491_c.npz,
