row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
261,Kepler-311 d,0,134,1,results/multi_system/_chunks/chunk_09/status_row0261_Kepler-311_d.png,results/multi_system/_chunks/chunk_09/batch_row0261_Kepler-311_d.npz,
262,TOI-4515 b,94,41,0,results/multi_system/_chunks/chunk_09/status_row0262_TOI-4515_b.png,results/multi_system/_chunks/chunk_09/batch_row0262_TOI-4515_b.npz,
263,TOI-784 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0263_TOI-784_b.png,results/multi_system/_chunks/chunk_09/batch_row0263_TOI-784_b.npz,
264,Kepler-69 b,0,130,5,results/multi_system/_chunks/chunk_09/status_row0264_Kepler-69_b.png,results/multi_system/_chunks/chunk_09/batch_row0264_Kepler-69_b.npz,
265,Kepler-103 c,0,134,1,results/multi_system/_chunks/chunk_09/status_row0265_Kepler-103_c.png,results/multi_system/_chunks/chunk_09/batch_row0265_Kepler-103_c.npz,
266,CoRoT-14 b,18,117,0,results/multi_system/_chunks/chunk_09/status_row0266_CoRoT-14_b.png,results/multi_system/_chunks/chunk_09/batch_row0266_CoRoT-14_b.npz,
267,Kepler-4 b,0,127,8,results/multi_system/_chunks/chunk_09/status_row0267_Kepler-4_b.png,results/multi_system/_chunks/chunk_09/batch_row0267_Kepler-4_b.npz,
268,TOI-2025 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0268_TOI-2025_b.png,results/multi_system/_chunks/chunk_09/batch_row0268_TOI-2025_b.npz,
269,TOI-1416 b,0,128,7,results/multi_system/_chunks/chunk_09/status_row0269_TOI-1416_b.png,results/multi_system/_chunks/chunk_09/batch_row0269_TOI-1416_b.npz,
270,TOI-4465 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0270_TOI-4465_b.png,results/multi_system/_chunks/chunk_09/batch_row0270_TOI-4465_b.npz,
271,TOI-333 b,0,129,6,results/multi_system/_chunks/chunk_09/status_row0271_TOI-333_b.png,results/multi_system/_chunks/chunk_09/batch_row0271_TOI-333_b.npz,
272,NGTS-11 b,28,105,2,results/multi_system/_chunks/chunk_09/status_row0272_NGTS-11_b.png,results/multi_system/_chunks/chunk_09/batch_row0272_NGTS-11_b.npz,
273,TOI-1670 c,0,133,2,results/multi_system/_chunks/chunk_09/status_row0273_TOI-1670_c.png,results/multi_system/_chunks/chunk_09/batch_row0273_TOI-1670_c.npz,
274,K2-77 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0274_K2-77_b.png,results/multi_system/_chunks/chunk_09/batch_row0274_K2-77_b.npz,
275,TOI-5301 b,0,130,5,results/multi_system/_chunks/chunk_09/status_row0275_TOI-5301_b.png,results/multi_system/_chunks/chunk_09/batch_row0275_TOI-5301_b.npz,
276,TOI-5350 b,0,133,2,results/multi_system/_chunks/chunk_09/status_row0276_TOI-5350_b.png,results/multi_system/_chunks/chunk_09/batch_row0276_TOI-5350_b.npz,
277,TOI-125 d,0,127,8,results/multi_system/_chunks/chunk_09/status_row0277_TOI-125_d.png,results/multi_system/_chunks/chunk_09/batch_row0277_TOI-125_d.npz,
278,NGTS-33 b,24,109,2,results/multi_system/_chunks/chunk_09/status_row0278_NGTS-33_b.png,results/multi_system/_chunks/chunk_09/batch_row0278_NGTS-33_b.npz,
279,TOI-2005 b,0,133,2,results/multi_system/_chunks/chunk_09/status_row0279_TOI-2005_b.png,results/multi_system/_chunks/chunk_09/batch_row0279_TOI-2005_b.npz,
280,HD 213885 b,0,124,11,results/multi_system/_chunks/chunk_09/status_row0280_HD_213885_b.png,results/multi_system/_chunks/chunk_09/batch_row0280_HD_213885_b.npz,
281,K2-238 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0281_K2-238_b.png,results/multi_system/_chunks/chunk_09/batch_row0281_K2-238_b.npz,
282,TOI-2416 b,0,84,51,results/multi_system/_chunks/chunk_09/status_row0282_TOI-2416_b.png,results/multi_system/_chunks/chunk_09/batch_row0282_TOI-2416_b.npz,
283,TOI-2338 b,0,131,4,results/multi_system/_chunks/chunk_09/status_row0283_TOI-2338_b.png,results/multi_system/_chunks/chunk_09/batch_row0283_TOI-2338_b.npz,
284,HATS-4 b,18,114,3,results/multi_system/_chunks/chunk_09/status_row0284_HATS-4_b.png,results/multi_system/_chunks/chunk_09/batch_row0284_HATS-4_b.npz,
285,TOI-406 c,0,131,4,results/multi_system/_chunks/chunk_09/status_row0285_TOI-406_c.png,results/multi_system/_chunks/chunk_09/batch_row0285_TOI-406_c.npz,
286,BD-14 3065 b,49,83,3,results/multi_system/_chunks/chunk_09/status_row0286_BD-14_3065_b.png,results/multi_system/_chunks/chunk_09/batch_row0286_BD-14_3065_b.npz,
287,Kepler-435 b,0,132,3,results/multi_system/_chunks/chunk_09/status_row0287_Kepler-435_b.png,results/multi_system/_chunks/chunk_09/batch_row0287_Kepler-435_b.npz,
288,TOI-1472 c,0,132,3,results/multi_system/_chunks/chunk_09/status_row0288_TOI-1472_c.png,results/multi_system/_chunks/chunk_09/batch_row0288_TOI-1472_c.npz,
289,KELT-18 b,0,129,6,results/multi_system/_chunks/chunk_09/status_row0289_KELT-18_b.png,results/multi_system/_chunks/chunk_09/batch_row0289_KELT-18_b.npz,
