row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
435,TOI-1472 b,0,109,26,results/multi_system/_chunks/chunk_15/status_row0435_TOI-1472_b.png,results/multi_system/_chunks/chunk_15/batch_row0435_TOI-1472_b.npz,
436,TOI-5126 c,0,135,0,results/multi_system/_chunks/chunk_15/status_row0436_TOI-5126_c.png,results/multi_system/_chunks/chunk_15/batch_row0436_TOI-5126_c.npz,
437,K2-138 d,0,132,3,results/multi_system/_chunks/chunk_15/status_row0437_K2-138_d.png,results/multi_system/_chunks/chunk_15/batch_row0437_K2-138_d.npz,
438,HD 73583 c,0,130,5,results/multi_system/_chunks/chunk_15/status_row0438_HD_73583_c.png,results/multi_system/_chunks/chunk_15/batch_row0438_HD_73583_c.npz,
439,TOI-530 b,91,41,3,results/multi_system/_chunks/chunk_15/status_row0439_TOI-530_b.png,results/multi_system/_chunks/chunk_15/batch_row0439_TOI-530_b.npz,
440,TOI-1438 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0440_TOI-1438_b.png,results/multi_system/_chunks/chunk_15/batch_row0440_TOI-1438_b.npz,
441,TOI-2497 b,0,132,3,results/multi_system/_chunks/chunk_15/status_row0441_TOI-2497_b.png,results/multi_system/_chunks/chunk_15/batch_row0441_TOI-2497_b.npz,
442,KOI-94 b,0,130,5,results/multi_system/_chunks/chunk_15/status_row0442_KOI-94_b.png,results/multi_system/_chunks/chunk_15/batch_row0442_KOI-94_b.npz,
443,HAT-P-70 b,4,128,3,results/multi_system/_chunks/chunk_15/status_row0443_HAT-P-70_b.png,results/multi_system/_chunks/chunk_15/batch_row0443_HAT-P-70_b.npz,
444,TOI-6002 b,0,132,3,results/multi_system/_chunks/chunk_15/status_row0444_TOI-6002_b.png,results/multi_system/_chunks/chunk_15/batch_row0444_TOI-6002_b.npz,
445,K2-32 d,0,132,3,results/multi_system/_chunks/chunk_15/status_row0445_K2-32_d.png,results/multi_system/_chunks/chunk_15/batch_row0445_K2-32_d.npz,
446,TOI-157 b,48,85,2,results/multi_system/_chunks/chunk_15/status_row0446_TOI-157_b.png,results/multi_system/_chunks/chunk_15/batch_row0446_TOI-157_b.npz,
447,K2-140 b,66,64,5,results/multi_system/_chunks/chunk_15/status_row0447_K2-140_b.png,results/multi_system/_chunks/chunk_15/batch_row0447_K2-140_b.npz,
448,TOI-2000 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0448_TOI-2000_b.png,results/multi_system/_chunks/chunk_15/batch_row0448_TOI-2000_b.npz,
449,TOI-406.01,0,134,1,results/multi_system/_chunks/chunk_15/status_row0449_TOI-406.01.png,results/multi_system/_chunks/chunk_15/batch_row0449_TOI-406.01.npz,
450,HAT-P-27 b,76,57,2,results/multi_system/_chunks/chunk_15/status_row0450_HAT-P-27_b.png,results/multi_system/_chunks/chunk_15/batch_row0450_HAT-P-27_b.npz,
451,TOI-1468 b,0,135,0,results/multi_system/_chunks/chunk_15/status_row0451_TOI-1468_b.png,results/multi_system/_chunks/chunk_15/batch_row0451_TOI-1468_b.npz,
452,Kepler-1921 c,0,93,42,results/multi_system/_chunks/chunk_15/status_row0452_Kepler-1921_c.png,results/multi_system/_chunks/chunk_15/batch_row0452_Kepler-1921_c.npz,
453,NGTS-24 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0453_NGTS-24_b.png,results/multi_system/_chunks/chunk_15/batch_row0453_NGTS-24_b.npz,
454,TOI-674 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0454_TOI-674_b.png,results/multi_system/_chunks/chunk_15/batch_row0454_TOI-674_b.npz,
455,TOI-163 b,0,127,8,results/multi_system/_chunks/chunk_15/status_row0455_TOI-163_b.png,results/multi_system/_chunks/chunk_15/batch_row0455_TOI-163_b.npz,
456,K2-32 b,0,132,3,results/multi_system/_chunks/chunk_15/status_row0456_K2-32_b.png,results/multi_system/_chunks/chunk_15/batch_row0456_K2-32_b.npz,
457,Qatar-10 b,69,62,4,results/multi_system/_chunks/chunk_15/status_row0457_Qatar-10_b.png,results/multi_system/_chunks/chunk_15/batch_row0457_Qatar-10_b.npz,
458,TOI-1468 c,0,132,3,results/multi_system/_chunks/chunk_15/status_row0458_TOI-1468_c.png,results/multi_system/_chunks/chunk_15/batch_row0458_TOI-1468_c.npz,
459,Kepler-101 b,0,134,1,results/multi_system/_chunks/chunk_15/status_row0459_Kepler-101_b.png,results/multi_system/_chunks/chunk_15/batch_row0459_Kepler-101_b.npz,
460,GJ 3929 b,0,134,1,results/multi_system/_chunks/chunk_15/status_row0460_GJ_3929_b.png,results/multi_system/_chunks/chunk_15/batch_row0460_GJ_3929_b.npz,
461,TOI-3714 b,109,23,3,results/multi_system/_chunks/chunk_15/status_row0461_TOI-3714_b.png,results/multi_system/_chunks/chunk_15/batch_row0461_TOI-3714_b.npz,
462,WASP-102 b,0,131,4,results/multi_system/_chunks/chunk_15/status_row0462_WASP-102_b.png,results/multi_system/_chunks/chunk_15/batch_row0462_WASP-102_b.npz,
463,WASP-148 b,0,133,2,results/multi_system/_chunks/chunk_15/status_row0463_WASP-148_b.png,results/multi_system/_chunks/chunk_15/batch_row0463_WASP-148_b.npz,
